"","DISTRICT","ST_NM","ST_CEN_CD","DT_CEN_CD","censuscode","long","lat"
"1578","East Nimar","MADHYA PRADESH",14,1424,466,76.3889839525422,22.0782596286162
"1579","East Nimar","MADHYA PRADESH",14,1424,466,76.7460296882054,22.0588977031655
"1580","East Nimar","MADHYA PRADESH",14,1424,466,77.0923662628635,21.9292925420046
"1581","East Nimar","MADHYA PRADESH",14,1424,466,76.1427989982271,21.7094261448653
"1582","East Nimar","MADHYA PRADESH",14,1424,466,76.3864306541177,21.7264197626759
"1583","East Nimar","MADHYA PRADESH",14,1424,466,76.7761868325481,21.7326492457569
"1584","East Nimar","MADHYA PRADESH",14,1424,466,77.06718603941,21.8042506623595
"1585","East Siang","ARUNACHAL PRADESH",2,203,251,94.8928888441222,28.4517825604428
"1586","East Siang","ARUNACHAL PRADESH",2,203,251,95.0471071634942,28.398191530498
"1587","East Siang","ARUNACHAL PRADESH",2,203,251,95.4200135132473,28.2947585159408
"1588","East Siang","ARUNACHAL PRADESH",2,203,251,94.9530534757622,28.0901003266807
"1589","East Siang","ARUNACHAL PRADESH",2,203,251,95.1806171198321,28.0577482872899
"1590","East Siang","ARUNACHAL PRADESH",2,203,251,95.4695818426159,28.0896238081677
"1591","East Siang","ARUNACHAL PRADESH",2,203,251,94.9364011803661,27.8068370994631
"1592","East Siang","ARUNACHAL PRADESH",2,203,251,95.1255919092941,27.8414293915438
"1593","East Siang","ARUNACHAL PRADESH",2,203,251,95.4315034508248,27.8646107085268
"1594","Ernakulam","KERALA",13,1302,595,76.4944463926931,10.2854134363004
"1595","Ernakulam","KERALA",13,1302,595,76.5954899133289,10.2846216986474
"1596","Ernakulam","KERALA",13,1302,595,76.1797174129527,10.1634133192806
"1597","Ernakulam","KERALA",13,1302,595,76.4100420814701,10.0693922761393
"1598","Ernakulam","KERALA",13,1302,595,76.6562416686662,10.0670882492687
"1599","Ernakulam","KERALA",13,1302,595,76.4826484033844,9.8533770170082
"1600","Ernakulam","KERALA",13,1302,595,76.6086093537893,9.86263426363922
"1601","Erode","TAMIL NADU",24,2407,610,77.5863610374394,11.9083371029809
"1602","Erode","TAMIL NADU",24,2407,610,76.9246926086042,11.6700094924394
"1603","Erode","TAMIL NADU",24,2407,610,77.1890081528275,11.6325290983355
"1604","Erode","TAMIL NADU",24,2407,610,77.5577434881327,11.6613950125941
"1605","Erode","TAMIL NADU",24,2407,610,76.9809045818085,11.4006419841485
"1606","Erode","TAMIL NADU",24,2407,610,77.2178864300613,11.4018825954143
"1607","Erode","TAMIL NADU",24,2407,610,77.5984829624402,11.292725853365
"1608","Erode","TAMIL NADU",24,2407,610,77.8299502150282,11.1661251139208
"1609","Erode","TAMIL NADU",24,2407,610,77.7673424959759,11.0698154384486
"1610","Erode","TAMIL NADU",24,2407,610,77.8655266473936,11.0566913576255
"1611","Etah","UTTAR PRADESH",26,2621,201,78.4595856885487,27.5698032294446
"1612","Etah","UTTAR PRADESH",26,2621,201,78.7433010848734,27.5778649314026
"1613","Etah","UTTAR PRADESH",26,2621,201,79.1032015596802,27.5353040654439
"1614","Etah","UTTAR PRADESH",26,2621,201,78.1838902860589,27.4351092110424
"1615","Etah","UTTAR PRADESH",26,2621,201,78.3599586995353,27.4193207257115
"1616","Etah","UTTAR PRADESH",26,2621,201,78.7887010613957,27.4248250226886
"1617","Etah","UTTAR PRADESH",26,2621,201,79.1523161325795,27.4261232674909
"1618","Etawah","UTTAR PRADESH",26,2622,161,78.8944094254395,26.8406759296742
"1619","Etawah","UTTAR PRADESH",26,2622,161,79.1606696640925,26.8307721681509
"1620","Etawah","UTTAR PRADESH",26,2622,161,78.9597158667547,26.6688865546259
"1621","Etawah","UTTAR PRADESH",26,2622,161,79.1495693931611,26.5674642168476
"1622","Faizabad","UTTAR PRADESH",26,2623,177,81.6925994284489,26.7788577753401
"1623","Faizabad","UTTAR PRADESH",26,2623,177,81.9802878887871,26.7491024373279
"1624","Faizabad","UTTAR PRADESH",26,2623,177,82.2434727911008,26.7277185194969
"1625","Faizabad","UTTAR PRADESH",26,2623,177,81.7045086108001,26.6191342502413
"1626","Faizabad","UTTAR PRADESH",26,2623,177,82.005133261483,26.5821797109264
"1627","Faizabad","UTTAR PRADESH",26,2623,177,82.2942010709737,26.5747395408619
"1628","Faridabad","HARYANA",8,803,88,77.2869878844108,28.3749647279986
"1629","Faridabad","HARYANA",8,803,88,77.4358287144046,28.3576720811843
"1630","Faridabad","HARYANA",8,803,88,77.3317072948548,28.2512030028816
"1631","Faridabad","HARYANA",8,803,88,77.4590163614651,28.2209681782386
"1632","Faridkot","PUNJAB",21,2103,45,74.5358814736607,30.7293895190936
"1633","Faridkot","PUNJAB",21,2103,45,74.7261252230825,30.7412053126236
"1634","Faridkot","PUNJAB",21,2103,45,74.542857673632,30.6709815922158
"1635","Faridkot","PUNJAB",21,2103,45,74.8250006199165,30.544256902091
"1636","Faridkot","PUNJAB",21,2103,45,75.0132853546313,30.4369507702761
"1637","Farrukhabad","UTTAR PRADESH",26,2674,159,79.2753794977934,27.59806048585
"1638","Farrukhabad","UTTAR PRADESH",26,2674,159,79.5202326411945,27.5464792278941
"1639","Farrukhabad","UTTAR PRADESH",26,2674,159,79.3269783532217,27.3651128723158
"1640","Farrukhabad","UTTAR PRADESH",26,2674,159,79.5551851147662,27.3355594934076
"1641","Fatehabad","HARYANA",8,804,78,75.3448609527012,29.5740795619694
"1642","Fatehabad","HARYANA",8,804,78,75.5883171041431,29.6278571588419
"1643","Fatehabad","HARYANA",8,804,78,75.8579284494732,29.6558270804742
"1644","Fatehabad","HARYANA",8,804,78,75.3126269337491,29.3772109056345
"1645","Fatehabad","HARYANA",8,804,78,75.543962912904,29.4324195437976
"1646","Fatehgarh Sahib","PUNJAB",21,2104,40,76.1784849188726,30.6786097333333
"1647","Fatehgarh Sahib","PUNJAB",21,2104,40,76.3819448835935,30.7558307681669
"1648","Fatehgarh Sahib","PUNJAB",21,2104,40,76.1447795788238,30.5851699760237
"1649","Fatehgarh Sahib","PUNJAB",21,2104,40,76.3880200672655,30.5788295578681
"1650","Fatehgarh Sahib","PUNJAB",21,2104,40,76.5888723363078,30.6174886095707
"1651","Fatehpur","UTTAR PRADESH",26,2625,172,80.440375149424,26.0269304054523
"1652","Fatehpur","UTTAR PRADESH",26,2625,172,80.7649561995756,25.9870970719047
"1653","Fatehpur","UTTAR PRADESH",26,2625,172,81.0723945758239,25.9449814759706
"1654","Fatehpur","UTTAR PRADESH",26,2625,172,80.5442022480869,25.8095728151964
"1655","Fatehpur","UTTAR PRADESH",26,2625,172,80.7962729683848,25.7798587052275
"1656","Fatehpur","UTTAR PRADESH",26,2625,172,81.1310896073721,25.7031215032621
"1657","Fatehpur","UTTAR PRADESH",26,2625,172,81.2125024253167,25.4630520482761
"1658","Firozabad","UTTAR PRADESH",26,2675,147,78.6207851616181,27.4890347668652
"1659","Firozabad","UTTAR PRADESH",26,2675,147,78.4233667149016,27.2313281620157
"1660","Firozabad","UTTAR PRADESH",26,2675,147,78.6686262364301,27.2413756154433
"1661","Firozabad","UTTAR PRADESH",26,2675,147,78.5088461682349,27.0242571914844
"1662","Firozabad","UTTAR PRADESH",26,2675,147,78.6903814706146,26.9935619379845
"1663","Firozpur","PUNJAB",21,2105,43,74.865720600071,31.1089756622628
"1664","Firozpur","PUNJAB",21,2105,43,75.044935411881,31.1103854441642
"1665","Firozpur","PUNJAB",21,2105,43,74.4393488199401,30.8233593582816
"1666","Firozpur","PUNJAB",21,2105,43,74.7915541380433,30.9351252898118
"1667","Firozpur","PUNJAB",21,2105,43,75.024938610696,31.0107513401742
"1668","Firozpur","PUNJAB",21,2105,43,74.0741101109261,30.4221293968672
"1669","Firozpur","PUNJAB",21,2105,43,74.2928420852953,30.5157259309662
"1670","Firozpur","PUNJAB",21,2105,43,74.0639500764186,30.112878803126
"1671","Firozpur","PUNJAB",21,2105,43,74.2894939141782,30.0929370875264
"1672","Gadag","KARNATAKA",12,1214,561,75.4597314545455,15.8815599767538
"1673","Gadag","KARNATAKA",12,1214,561,75.3431146071694,15.7382652359597
"1674","Gadag","KARNATAKA",12,1214,561,75.6135604393434,15.6723446213396
"1675","Gadag","KARNATAKA",12,1214,561,75.8722029052659,15.6959206821041
"1676","Gadag","KARNATAKA",12,1214,561,75.6136187428373,15.2694336943752
"1677","Gadag","KARNATAKA",12,1214,561,75.8454173058586,15.2550813399907
"1678","Gadag","KARNATAKA",12,1214,561,75.645182852925,15.0277699076992
"1679","Gadag","KARNATAKA",12,1214,561,75.8364667262299,15.0535223278839
"1680","Gajapati","ODISHA",20,2010,389,84.0621790185934,19.5529560666585
"1681","Gajapati","ODISHA",20,2010,389,84.2669784082564,19.5191255848269
"1682","Gajapati","ODISHA",20,2010,389,84.0901091684227,19.2864399349866
"1683","Gajapati","ODISHA",20,2010,389,84.2934420464269,19.2824802120585
"1684","Gajapati","ODISHA",20,2010,389,84.0321518561126,18.9258977675581
"1685","Gajapati","ODISHA",20,2010,389,84.2874403254203,18.938632643542
"1686","Ganderbal","JAMMU & KASHMIR",10,1017,11,74.9232817413531,34.3510419322379
"1687","Ganderbal","JAMMU & KASHMIR",10,1017,11,75.1570086766342,34.332439689452
"1688","Ganderbal","JAMMU & KASHMIR",10,1017,11,75.4276121065039,34.3001090899379
"1689","Ganderbal","JAMMU & KASHMIR",10,1017,11,74.9715961127166,34.2751051281938
"1690","Ganderbal","JAMMU & KASHMIR",10,1017,11,75.2268801306318,34.2409503506191
"1691","Ganderbal","JAMMU & KASHMIR",10,1017,11,75.4826255694029,34.2284103362408
"1692","Gandhinagar","GUJARAT",7,708,473,72.5861600059287,23.4786274742624
"1693","Gandhinagar","GUJARAT",7,708,473,72.6924913852385,23.5089126930192
"1694","Gandhinagar","GUJARAT",7,708,473,72.5023909528876,23.239289520247
"1695","Gandhinagar","GUJARAT",7,708,473,72.7547893358024,23.2534148307658
"1696","Gandhinagar","GUJARAT",7,708,473,73.0051071103212,23.1447970195047
"1697","Gandhinagar","GUJARAT",7,708,473,72.4270484993971,23.0663669580913
"1698","Gandhinagar","GUJARAT",7,708,473,72.8531385895596,23.048193327046
"1699","Ganganagar","RAJASTHAN",22,2215,99,73.3841829732515,29.8859112199929
"1700","Ganganagar","RAJASTHAN",22,2215,99,73.6198340753387,29.948551008561
"1701","Ganganagar","RAJASTHAN",22,2215,99,73.943156415049,29.9763600136677
"1702","Ganganagar","RAJASTHAN",22,2215,99,74.2319487251622,29.9207217915617
"1703","Ganganagar","RAJASTHAN",22,2215,99,73.3385133486535,29.6127009625222
"1704","Ganganagar","RAJASTHAN",22,2215,99,73.58624899,29.67826806
"1705","Ganganagar","RAJASTHAN",22,2215,99,73.9427954917417,29.7502056141656
"1706","Ganganagar","RAJASTHAN",22,2215,99,74.2254557472057,29.8555059914904
"1707","Ganganagar","RAJASTHAN",22,2215,99,72.9808354148755,29.0897428739875
"1708","Ganganagar","RAJASTHAN",22,2215,99,73.2342758743554,29.2472083743337
"1709","Ganganagar","RAJASTHAN",22,2215,99,73.58624899,29.27826806
"1710","Ganganagar","RAJASTHAN",22,2215,99,73.9507031763413,29.2284094941636
"1711","Ganganagar","RAJASTHAN",22,2215,99,74.2046069291403,29.2318528958911
"1712","Ganganagar","RAJASTHAN",22,2215,99,72.8605125649191,28.8818119826733
"1713","Ganganagar","RAJASTHAN",22,2215,99,73.1326777907154,28.9437019412828
"1714","Ganganagar","RAJASTHAN",22,2215,99,73.563687796432,29.0446354299157
"1715","Ganganagar","RAJASTHAN",22,2215,99,73.9402098454144,29.0183162369494
"1716","Ganjam","ODISHA",20,2011,388,84.6990268115387,20.2793494240687
"1717","Ganjam","ODISHA",20,2011,388,84.4911266533145,20.0240198724658
"1718","Ganjam","ODISHA",20,2011,388,84.728904418432,20.0427003903557
"1719","Ganjam","ODISHA",20,2011,388,84.1685155288506,19.7694538035411
"1720","Ganjam","ODISHA",20,2011,388,84.4046631628965,19.6863927582187
"1721","Ganjam","ODISHA",20,2011,388,84.7849795140508,19.676994988385
"1722","Ganjam","ODISHA",20,2011,388,85.0722439267352,19.6314429432158
"1723","Ganjam","ODISHA",20,2011,388,84.4915952688658,19.2734867954922
"1724","Ganjam","ODISHA",20,2011,388,84.7617512586347,19.3161192335801
"1725","Ganjam","ODISHA",20,2011,388,85.0544010266461,19.420206842405
"1726","Ganjam","ODISHA",20,2011,388,84.446885012844,19.0426036677981
"1727","Ganjam","ODISHA",20,2011,388,84.6142196053084,19.0601154770124
"1728","Gadchiroli","MAHARASHTRA",15,1510,508,80.0709552307708,20.6878724436095
"1729","Gadchiroli","MAHARASHTRA",15,1510,508,80.4393508097442,20.7450454207181
"1730","Gadchiroli","MAHARASHTRA",15,1510,508,80.58650621,20.6864630716437
"1731","Gadchiroli","MAHARASHTRA",15,1510,508,80.0670836263469,20.4809540026995
"1732","Gadchiroli","MAHARASHTRA",15,1510,508,80.3794188763824,20.4723453652348
"1733","Gadchiroli","MAHARASHTRA",15,1510,508,80.6008964217705,20.4808852133149
"1734","Gadchiroli","MAHARASHTRA",15,1510,508,79.7813325089407,19.969426074959
"1735","Gadchiroli","MAHARASHTRA",15,1510,508,80.035696124328,20.0527015959085
"1736","Gadchiroli","MAHARASHTRA",15,1510,508,80.3421916892154,20.0669419707441
"1737","Gadchiroli","MAHARASHTRA",15,1510,508,79.7689183053708,19.7982419042858
"1738","Gadchiroli","MAHARASHTRA",15,1510,508,79.994572299754,19.686640960195
"1739","Gadchiroli","MAHARASHTRA",15,1510,508,80.377403495868,19.6688816594739
"1740","Gadchiroli","MAHARASHTRA",15,1510,508,80.6971474191639,19.565768663506
"1741","Gadchiroli","MAHARASHTRA",15,1510,508,80.0607490511882,19.2655571984859
"1742","Gadchiroli","MAHARASHTRA",15,1510,508,80.3354724059536,19.3179663892918
"1743","Gadchiroli","MAHARASHTRA",15,1510,508,80.7149786568688,19.3979938902218
"1744","Gadchiroli","MAHARASHTRA",15,1510,508,80.065200599892,18.9055662102744
"1745","Gadchiroli","MAHARASHTRA",15,1510,508,80.2460001483549,18.892549242393
"1746","Garhwa","JHARKHAND",11,1106,346,83.385216585749,24.3115725632126
"1747","Garhwa","JHARKHAND",11,1106,346,83.5980648771772,24.3975439825912
"1748","Garhwa","JHARKHAND",11,1106,346,83.8177428335006,24.4253822234227
"1749","Garhwa","JHARKHAND",11,1106,346,83.3707496862041,24.1334057577492
"1750","Garhwa","JHARKHAND",11,1106,346,83.6129157430777,24.0998276593283
"1751","Garhwa","JHARKHAND",11,1106,346,83.8521447586437,24.0740872888402
"1752","Garhwa","JHARKHAND",11,1106,346,83.7312990860987,23.7883847330689
"1753","Garhwa","JHARKHAND",11,1106,346,83.8950127141318,23.7274383640093
"1754","Garhwal","UTTARAKHAND",27,2708,61,78.9805033406155,30.2824613572861
"1755","Garhwal","UTTARAKHAND",27,2708,61,79.0358770904941,30.2911088299331
"1756","Garhwal","UTTARAKHAND",27,2708,61,78.4080029498737,29.9868687909073
"1757","Garhwal","UTTARAKHAND",27,2708,61,78.7967391967359,30.0558948474099
"1758","Garhwal","UTTARAKHAND",27,2708,61,79.0805652468502,30.048947042105
"1759","Garhwal","UTTARAKHAND",27,2708,61,78.4845569592481,29.7857087206001
"1760","Garhwal","UTTARAKHAND",27,2708,61,78.7917500627183,29.6908226686303
"1761","Garhwal","UTTARAKHAND",27,2708,61,79.045061246223,29.7346341704338
"1762","Garhwal","UTTARAKHAND",27,2708,61,78.8719608188759,29.4684896055267
"1763","Gautam Buddha Nagar","UTTAR PRADESH",26,2676,141,77.3745471440851,28.6795882267925
"1764","Gautam Buddha Nagar","UTTAR PRADESH",26,2676,141,77.3993432829377,28.679210916562
"1765","Gautam Buddha Nagar","UTTAR PRADESH",26,2676,141,77.3556960889024,28.5845913292843
"1766","Gautam Buddha Nagar","UTTAR PRADESH",26,2676,141,77.5456390624029,28.468441280541
"1767","Gautam Buddha Nagar","UTTAR PRADESH",26,2676,141,77.6080031633379,28.1816318110658
"1768","Gaya","BIHAR",4,410,236,84.8431466937054,24.8611476061981
"1769","Gaya","BIHAR",4,410,236,85.1657684942223,24.8618397710422
"1770","Gaya","BIHAR",4,410,236,85.3898989529757,24.9643939487003
"1771","Gaya","BIHAR",4,410,236,84.4615709427517,24.4460952987395
"1772","Gaya","BIHAR",4,410,236,84.7939072144267,24.5515110044778
"1773","Gaya","BIHAR",4,410,236,85.140731027632,24.557448956876
"1774","Gaya","BIHAR",4,410,236,85.3902099479516,24.5411996800526
"1775","Gaya","BIHAR",4,410,236,84.5038952241634,24.2711205175785
"1776","Ghaziabad","UTTAR PRADESH",26,2628,140,77.3105890330639,28.7605322986241
"1777","Ghaziabad","UTTAR PRADESH",26,2628,140,77.563476071433,28.7767231699794
"1778","Ghaziabad","UTTAR PRADESH",26,2628,140,77.9730805604388,28.7616532659488
"1779","Ghaziabad","UTTAR PRADESH",26,2628,140,77.3518703710044,28.6767561974893
"1780","Ghaziabad","UTTAR PRADESH",26,2628,140,77.633420175073,28.6335150485241
"1781","Ghaziabad","UTTAR PRADESH",26,2628,140,78.1239339617957,28.6547963557486
"1782","Ghaziabad","UTTAR PRADESH",26,2628,140,78.19402085874,28.6384316369877
"1783","Ghazipur","UTTAR PRADESH",26,2629,195,83.651346728449,25.8845295592808
"1784","Ghazipur","UTTAR PRADESH",26,2629,195,83.2587787299724,25.6254686171332
"1785","Ghazipur","UTTAR PRADESH",26,2629,195,83.587660164308,25.6681770103864
"1786","Ghazipur","UTTAR PRADESH",26,2629,195,83.8577725181733,25.6413671248136
"1787","Ghazipur","UTTAR PRADESH",26,2629,195,83.3327905277047,25.4723012506174
"1788","Ghazipur","UTTAR PRADESH",26,2629,195,83.6184669520637,25.4181339826808
"1789","Ghazipur","UTTAR PRADESH",26,2629,195,83.8120011621125,25.4477110912129
"1790","Giridih","JHARKHAND",11,1107,349,85.9825543439936,24.7139407097669
"1791","Giridih","JHARKHAND",11,1107,349,85.7781037939395,24.6280655225545
"1792","Giridih","JHARKHAND",11,1107,349,86.0048738014667,24.4806359613472
"1793","Giridih","JHARKHAND",11,1107,349,86.29606765783,24.4027287746097
"1794","Giridih","JHARKHAND",11,1107,349,85.7410384718797,24.1558121251867
"1795","Giridih","JHARKHAND",11,1107,349,86.0110747950026,24.1069203594082
"1796","Giridih","JHARKHAND",11,1107,349,86.3441594326512,24.1344204027775
"1797","Goalpara","ASSAM",3,308,302,90.1651331949099,25.9751905918537
"1798","Goalpara","ASSAM",3,308,302,90.3990448068761,26.0801170232036
"1799","Goalpara","ASSAM",3,308,302,90.7596559152487,26.0442656138999
"1800","Goalpara","ASSAM",3,308,302,91.0293298055577,25.9781074662127
"1801","Godda","JHARKHAND",11,1108,351,87.3370209052948,25.1352220184121
"1802","Godda","JHARKHAND",11,1108,351,87.435290461115,25.1436223217018
"1803","Godda","JHARKHAND",11,1108,351,87.2551242815612,24.8625117777004
"1804","Godda","JHARKHAND",11,1108,351,87.4328209025652,24.8926286952852
"1805","Godda","JHARKHAND",11,1108,351,87.2564178156281,24.6311589256503
"1806","Godda","JHARKHAND",11,1108,351,87.4226673237579,24.6135194048165
"1807","Golaghat","ASSAM",3,309,313,93.3573588610256,26.704812138807
"1808","Golaghat","ASSAM",3,309,313,93.6158007438009,26.7290420169489
"1809","Golaghat","ASSAM",3,309,313,93.8989110553088,26.7376173117785
"1810","Golaghat","ASSAM",3,309,313,93.3450162044648,26.626600250725
"1811","Golaghat","ASSAM",3,309,313,93.5971948890958,26.6249784429204
"1812","Golaghat","ASSAM",3,309,313,93.9599967759752,26.4873271886481
"1813","Golaghat","ASSAM",3,309,313,93.7813314177941,25.9653590339421
"1814","Golaghat","ASSAM",3,309,313,93.9066270302781,26.0838517081628
"1815","Golaghat","ASSAM",3,309,313,93.7842818923853,25.8444365966592
"1816","Golaghat","ASSAM",3,309,313,93.8331809464422,25.8555187150332
"1817","Gonda","UTTAR PRADESH",26,2630,183,81.7056869791323,27.1758111112012
"1818","Gonda","UTTAR PRADESH",26,2630,183,81.9960437384175,27.2271818693701
"1819","Gonda","UTTAR PRADESH",26,2630,183,82.2338630405575,27.1909636390769
"1820","Gonda","UTTAR PRADESH",26,2630,183,81.6942549832294,27.0118320614798
"1821","Gonda","UTTAR PRADESH",26,2630,183,81.9893655218147,26.9457973231413
"1822","Gonda","UTTAR PRADESH",26,2630,183,82.3612986920084,26.9924789296989
"1823","Gonda","UTTAR PRADESH",26,2630,183,82.5981575283794,27.0063851680861
"1824","Gondiya","MAHARASHTRA",15,1511,507,80.0752440089116,21.5288533195382
"1825","Gondiya","MAHARASHTRA",15,1511,507,80.2658618768819,21.5401695647077
"1826","Gondiya","MAHARASHTRA",15,1511,507,80.034770075968,21.3168889351928
"1827","Gondiya","MAHARASHTRA",15,1511,507,80.3538237985612,21.2745008314686
"1828","Gondiya","MAHARASHTRA",15,1511,507,80.6229002050466,21.284753056691
"1829","Gondiya","MAHARASHTRA",15,1511,507,80.0555200407472,20.8626679943649
"1830","Gondiya","MAHARASHTRA",15,1511,507,80.3268061313564,20.9042259990712
"1831","Gondiya","MAHARASHTRA",15,1511,507,80.0092124372565,20.6742806648343
"1832","Gondiya","MAHARASHTRA",15,1511,507,80.2277439490522,20.66854443754
"1833","Gopalganj","BIHAR",4,411,217,84.0856025815702,26.4940941292805
"1834","Gopalganj","BIHAR",4,411,217,84.3715505447131,26.4664642922905
"1835","Gopalganj","BIHAR",4,411,217,84.6815147695994,26.3572791905686
"1836","Gopalganj","BIHAR",4,411,217,84.7900074424558,26.2466509107738
"1837","Gorakhpur","UTTAR PRADESH",26,2631,188,83.1553087393788,27.1008491017734
"1838","Gorakhpur","UTTAR PRADESH",26,2631,188,83.3948067365235,27.0838673979049
"1839","Gorakhpur","UTTAR PRADESH",26,2631,188,83.2630023003316,26.8572244926749
"1840","Gorakhpur","UTTAR PRADESH",26,2631,188,83.4801719558095,26.8003172139931
"1841","Gorakhpur","UTTAR PRADESH",26,2631,188,83.2593550095674,26.5193594195997
"1842","Gorakhpur","UTTAR PRADESH",26,2631,188,83.4952095043849,26.4849943370326
"1843","Gorakhpur","UTTAR PRADESH",26,2631,188,83.6019387163047,26.2596458856707
"1844","Gulbarga","KARNATAKA",12,1215,579,76.4868122240335,17.5850420181199
"1845","Gulbarga","KARNATAKA",12,1215,579,76.7662140884926,17.5763317008035
"1846","Gulbarga","KARNATAKA",12,1215,579,77.164385503167,17.5615225132464
"1847","Gulbarga","KARNATAKA",12,1215,579,77.5109165404896,17.5213895194583
"1848","Gulbarga","KARNATAKA",12,1215,579,76.1371840099027,17.2915341686018
"1849","Gulbarga","KARNATAKA",12,1215,579,76.4218459469968,17.275500530475
"1850","Gulbarga","KARNATAKA",12,1215,579,76.78624899,17.27826806
"1851","Gulbarga","KARNATAKA",12,1215,579,77.1852845366116,17.2788086294448
"1852","Gulbarga","KARNATAKA",12,1215,579,77.4585120514406,17.3919361263449
"1853","Gulbarga","KARNATAKA",12,1215,579,76.4976854342458,16.9000823135041
"1854","Gulbarga","KARNATAKA",12,1215,579,76.7699837106021,16.9435742984427
"1855","Gulbarga","KARNATAKA",12,1215,579,77.1798237792862,16.9967890043483
"1856","Gulbarga","KARNATAKA",12,1215,579,77.4343152835657,16.9890677163891
"1857","Gumla","JHARKHAND",11,1109,366,84.3940845573856,23.5364567905157
"1858","Gumla","JHARKHAND",11,1109,366,84.1240201854892,23.2102049305319
"1859","Gumla","JHARKHAND",11,1109,366,84.3821746278708,23.2517900148657
"1860","Gumla","JHARKHAND",11,1109,366,84.7471608919171,23.1985190608323
"1861","Gumla","JHARKHAND",11,1109,366,84.1609662378657,23.0307517526227
"1862","Gumla","JHARKHAND",11,1109,366,84.4316227382883,22.9418075615062
"1863","Gumla","JHARKHAND",11,1109,366,84.7719959931471,22.9084086830843
"1864","Gumla","JHARKHAND",11,1109,366,84.9943700218352,22.8322156782351
"1865","Guna","MADHYA PRADESH",14,1416,458,77.226666907141,25.0921720849569
"1866","Guna","MADHYA PRADESH",14,1416,458,76.9265089196673,24.8825856821808
"1867","Guna","MADHYA PRADESH",14,1416,458,77.1813428744489,24.8710580509189
"1868","Guna","MADHYA PRADESH",14,1416,458,77.4578256495412,24.7944480252362
"1869","Guna","MADHYA PRADESH",14,1416,458,76.9104886345164,24.3992782019792
"1870","Guna","MADHYA PRADESH",14,1416,458,77.1979540629561,24.4719573615974
"1871","Guna","MADHYA PRADESH",14,1416,458,77.4842746944312,24.4380628582162
"1872","Guna","MADHYA PRADESH",14,1416,458,76.9469275474657,24.1775452796304
"1873","Guna","MADHYA PRADESH",14,1416,458,77.1743636619706,24.131872693421
"1874","Guna","MADHYA PRADESH",14,1416,458,77.4926318153184,24.2644844866507
"1875","Guntur","ANDHRA PRADESH",1,106,548,79.7435825223203,16.697395616045
"1876","Guntur","ANDHRA PRADESH",1,106,548,80.0882448189872,16.7392168048749
"1877","Guntur","ANDHRA PRADESH",1,106,548,79.3114031316125,16.4244640497664
"1878","Guntur","ANDHRA PRADESH",1,106,548,79.5981909339171,16.4685065569072
"1879","Guntur","ANDHRA PRADESH",1,106,548,79.9858686597083,16.4737251197625
"1880","Guntur","ANDHRA PRADESH",1,106,548,80.3778617177912,16.4422635238541
"1881","Guntur","ANDHRA PRADESH",1,106,548,80.6649240051966,16.3723227423346
"1882","Guntur","ANDHRA PRADESH",1,106,548,79.2872445794845,16.2462977861863
"1883","Guntur","ANDHRA PRADESH",1,106,548,79.6799627179585,16.0933016035211
"1884","Guntur","ANDHRA PRADESH",1,106,548,79.9718747187176,16.1452808365262
"1885","Guntur","ANDHRA PRADESH",1,106,548,80.410963327175,16.1123577116703
"1886","Guntur","ANDHRA PRADESH",1,106,548,80.7319419441003,16.0684396812975
"1887","Guntur","ANDHRA PRADESH",1,106,548,79.7497025624256,15.8522421355084
"1888","Guntur","ANDHRA PRADESH",1,106,548,80.490244437843,15.8529076088863
"1889","Guntur","ANDHRA PRADESH",1,106,548,80.8289207881861,15.8346108977029
"1890","Gurdaspur","PUNJAB",21,2106,35,75.36063342071,32.3100789846696
"1891","Gurdaspur","PUNJAB",21,2106,35,75.6789963866585,32.3449478612889
"1892","Gurdaspur","PUNJAB",21,2106,35,75.8487154457251,32.4319985639742
"1893","Gurdaspur","PUNJAB",21,2106,35,74.9507052447628,31.964605691499
"1894","Gurdaspur","PUNJAB",21,2106,35,75.2149801844074,32.001610533868
"1895","Gurdaspur","PUNJAB",21,2106,35,75.5015730195719,32.104928770082
"1896","Gurdaspur","PUNJAB",21,2106,35,74.9676400166263,31.8612382231049
"1897","Gurdaspur","PUNJAB",21,2106,35,75.2363643787435,31.7888600543474
"1898","Gurdaspur","PUNJAB",21,2106,35,75.4622373673754,31.7675226373257
"1899","Gurgaon","HARYANA",8,805,86,76.8402460639455,28.388171672159
"1900","Gurgaon","HARYANA",8,805,86,77.071751482705,28.3891859655973
"1901","Gurgaon","HARYANA",8,805,86,76.8000314148537,28.26240590723
"1902","Gurgaon","HARYANA",8,805,86,77.1249465905756,28.2501457724995
"1903","Gwalior","MADHYA PRADESH",14,1417,421,78.1015724960746,26.3029834143563
"1904","Gwalior","MADHYA PRADESH",14,1417,421,78.3157246013364,26.3063977878265
"1905","Gwalior","MADHYA PRADESH",14,1417,421,77.7432689597165,25.9943292150718
"1906","Gwalior","MADHYA PRADESH",14,1417,421,77.9916313058292,26.0692474222019
"1907","Gwalior","MADHYA PRADESH",14,1417,421,78.3677400010883,26.0828091604463
"1908","Gwalior","MADHYA PRADESH",14,1417,421,78.7591026111469,25.9239026853396
"1909","Gwalior","MADHYA PRADESH",14,1417,421,77.7675426089914,25.8671005356077
